node_id,DC,BC,CC,CI,PR,KS,SAASP-fixed,SAASP-adaptive,SIR_influence
2350,0.006934125804853888,5.025762864168863e-06,0.26024748646558393,1537488.0,0.00010447709513952084,25.0,0.34135092862178845,0.34135092862178845,
2351,0.027241208519068846,2.504612635297856e-05,0.2798530736710791,5358876.0,0.0003326956400474153,70.0,0.3882403991485238,0.3882403991485238,
2352,0.041604754829123326,4.112609047878228e-06,0.26261706555671177,5469250.0,0.00030673835394674483,115.0,0.41422588064082355,0.41422588064082355,
2353,0.02129767211490837,1.0855505759016515e-06,0.2612239617026782,3897080.0,0.00017709418350228602,83.0,0.3726988138511427,0.3726988138511427,
2354,0.043833580980683504,4.84681980959418e-06,0.2627708726491833,5472016.0,0.000322792518148831,115.0,0.4210518027293626,0.4210518027293626,
2355,0.007429420505200594,2.9351579334448863e-05,0.27815664393469725,1717351.0,0.00013898615469686476,23.0,0.3477653401317766,0.3477653401317766,2848.7
2356,0.04259534422981674,3.4412122356037043e-06,0.26268540202966434,5393340.0,0.00031233218341789406,115.0,0.4169502652229452,0.4169502652229452,
2357,0.0032194155522535907,1.928499396754589e-06,0.25999613675874056,720624.0,0.00014936408568553687,11.0,0.33461895410766374,0.33461895410766374,
2358,0.0014858841010401188,1.1246473668181339e-07,0.259879006307118,300250.0,7.776384413740294e-05,5.0,0.24146256136592464,0.24146256136592464,2342.9
2359,0.03640416047548291,1.9152421957466326e-06,0.26225888160031174,5183438.0,0.00027128569574618323,115.0,0.4069134528474341,0.4069134528474341,
2360,0.0029717682020802376,8.573431076147454e-07,0.25997939737316506,660561.0,0.00013542672791386784,11.0,0.338109929721483,0.338109929721483,
2361,0.01114413075780089,1.4900762608315953e-05,0.26053293760887797,2583812.0,0.0003757097936782595,16.0,0.3436739298983935,0.3436739298983935,
2362,0.006191183754333828,3.807568644301693e-07,0.26019717765319933,1410408.0,0.00013847520129551088,23.0,0.33803877946158445,0.33803877946158445,
2363,0.041357107478949974,4.236000020474717e-06,0.2625999869935618,5376574.0,0.0003057488177390801,115.0,0.4153319504693934,0.4153319504693934,
2364,0.016097077761267953,8.972143822907857e-05,0.2667635594899914,3731520.0,0.00033572405344254854,33.0,0.3546429404278739,0.3546429404278739,
2365,0.013620604259534423,3.503404994795388e-06,0.2607011427464652,3116286.0,0.000285650498174695,33.0,0.3488811087729655,0.3488811087729655,
2366,0.008915304606240713,4.84720930320955e-06,0.2603817384575703,2021250.0,0.00019796436643454112,23.0,0.34588600642213274,0.34588600642213274,
2367,0.012382367508667657,7.021352572792669e-06,0.2606170130373048,2728271.0,0.00021160421046391363,33.0,0.3476563021986761,0.3476563021986761,
2368,0.0195641406636949,0.0001537530116841223,0.2800471599972259,4421664.0,0.00026928315413433403,63.0,0.37701933170180657,0.37701933170180657,
2369,0.04878652798415057,1.0116862726430774e-05,0.26311331204795724,5667340.0,0.00035775255363652375,115.0,0.436799301368055,0.436799301368055,
2370,0.0391282813273898,2.8744193152211e-06,0.2624463798258157,5276299.0,0.00029080869260063156,115.0,0.4137351896435002,0.4137351896435002,
2371,0.008915304606240713,6.055638815424284e-06,0.2603817384575703,2066085.0,0.00030830810559323525,16.0,0.33849125267425456,0.33849125267425456,
2372,0.026002971768202078,3.387705054424894e-05,0.27975613135651933,5209360.0,0.00032590989352848166,70.0,0.3762969287858343,0.3762969287858343,2912.2
2373,0.0029717682020802376,8.702724246042524e-07,0.25997939737316506,660737.0,0.00013243242246756138,11.0,0.30875290309347087,0.30875290309347087,
2374,0.041604754829123326,3.22611377804697e-06,0.26261706555671177,5374227.0,0.00030619346457061366,115.0,0.41771846410367075,0.41771846410367075,
2375,0.0014858841010401188,0.0,0.259879006307118,301055.0,9.915515220584569e-05,6.0,0.23829612352585394,0.23829612352585394,
2376,0.04432887568103021,1.608921947983375e-05,0.26280507647250245,5653458.0,0.00033513484027839516,115.0,0.418055610179111,0.418055610179111,
2377,0.023278850916295196,3.2145738120719085e-05,0.2793883622777278,4805496.0,0.0002969765860174166,66.0,0.3723778346436858,0.3723778346436858,
2378,0.012382367508667657,4.2800263033150596e-05,0.26649947201689544,2886296.0,0.00026137159139707735,33.0,0.3469338482541041,0.3469338482541041,
2379,0.008915304606240713,3.484741882414161e-06,0.2603817384575703,2002245.0,0.0001622246391734733,28.0,0.3417320364122245,0.3417320364122245,
2380,0.0007429420505200594,0.0,0.25982883984299593,120462.0,5.6852653458044406e-05,3.0,0.14154765580353246,0.14154765580353246,
2381,0.04358593363051015,5.53723316887913e-06,0.2627537740760021,5474875.0,0.00032047748506446386,115.0,0.4207912096945856,0.4207912096945856,
2382,0.0004952947003467063,0.0,0.25981212199202164,60341.0,5.605737002748922e-05,2.0,0.11361696840005098,0.11361696840005098,
2383,0.005943536404160475,6.176964745029461e-07,0.26018041237113404,1317900.0,8.554970576680514e-05,23.0,0.34162763573373184,0.34162763573373184,
2384,0.04655770183259039,0.00044945483635782605,0.2882432721821686,8319069.0,0.000578673115227217,70.0,0.4124856677293627,0.4124856677293627,2919.1
2385,0.014115898959881128,6.778224414187379e-05,0.2788288910371496,3129168.0,0.00020287881914990804,48.0,0.36664343006708444,0.36664343006708444,
2386,0.03442298167409608,3.0489515958192247e-06,0.26212268743914313,5028720.0,0.0002604029649145618,115.0,0.40064034507536384,0.40064034507536384,
2387,0.012382367508667657,7.923228953080643e-06,0.2606170130373048,2659720.0,0.00015416610390657295,35.0,0.35521349390119006,0.35521349390119006,
2388,0.0014858841010401188,2.065261528156937e-07,0.259879006307118,300925.0,8.443097849779912e-05,6.0,0.23583699759350019,0.23583699759350019,
2389,0.006934125804853888,9.678772040314803e-05,0.27811832770851985,1623672.0,0.00014371277754601992,23.0,0.34177861184091496,0.34177861184091496,
2390,0.012134720158494303,1.2384818551610733e-06,0.2606001936108422,2675376.0,0.00017863960478509234,41.0,0.3474363624992269,0.3474363624992269,
2391,0.017830609212481426,1.0273090215554836e-05,0.2609875904860393,3550213.0,0.00018254906939600983,58.0,0.36456067002009207,0.36456067002009207,
2392,0.022783556215948488,6.615877308709335e-06,0.26132539477090344,4039308.0,0.00018860899754636538,88.0,0.37594480758386956,0.37594480758386956,
2393,0.0079247152055473,2.4429273018300137e-06,0.2603145951521403,1764179.0,0.00011596287602417057,27.0,0.3449258893426425,0.3449258893426425,
2394,0.02352649826646855,0.00010704891531595731,0.28022206800832755,5187578.0,0.0003049122521299968,62.0,0.3838191125791348,0.3838191125791348,
2395,0.04432887568103021,1.8806028525496173e-05,0.26280507647250245,5528858.0,0.0003312003166205988,115.0,0.41924270440454314,0.41924270440454314,
2396,0.017087667161961365,7.354473290702076e-06,0.26093699515347335,3649696.0,0.00023783738092699608,48.0,0.3628963903202589,0.3628963903202589,2933.4
2397,0.00866765725606736,9.265044560740711e-06,0.2603649493842285,2016812.0,0.000308600626354878,16.0,0.34308988360619636,0.34308988360619636,
2398,0.02674591381872214,0.00021518449999186716,0.2866065725033714,5401574.0,0.0003445564740091024,70.0,0.3809655787338455,0.3809655787338455,2916.3
2399,0.01906884596334819,0.00014998397130089642,0.2794657069693404,4313152.0,0.00026848326866774715,61.0,0.36640995833794043,0.36640995833794043,
2400,0.0047052996532937095,4.039693535165512e-07,0.26009661835748793,1060290.0,0.00010387446106050092,17.0,0.342333879483793,0.342333879483793,
2401,0.005200594353640416,3.5726778774756266e-06,0.2601301294852799,1191860.0,0.00019044517060350818,13.0,0.33584321796914435,0.33584321796914435,
2402,0.003714710252600297,5.485680974845542e-07,0.260029621997553,838306.0,0.0001532634727657723,13.0,0.3377025291089666,0.3377025291089666,
2403,0.004210004952947003,9.349580499166866e-07,0.2600631158626908,956048.0,0.00016324126996520273,15.0,0.33620982426652934,0.33620982426652934,
2404,0.04210004952947003,1.1396184901582727e-05,0.2626512293482503,5658458.0,0.00031949877454338547,115.0,0.41585955345785874,0.41585955345785874,2935.7
2405,0.004952947003467063,2.693302163912245e-06,0.260113372842051,1136542.0,0.00019435801400221632,14.0,0.3454415352424117,0.3454415352424117,
2406,0.008915304606240713,5.294738877265496e-06,0.2603817384575703,2037770.0,0.00021237989835402673,23.0,0.34447586750393694,0.34447586750393694,
2407,0.022040614165428428,1.0764751929534019e-06,0.2612746683921061,3953224.0,0.000181778894384464,87.0,0.376613723260796,0.376613723260796,
2408,0.03789004457652303,2.5723392142807517e-06,0.2623611201351439,5225000.0,0.0002825235946957149,115.0,0.4071688265896087,0.4071688265896087,
2409,0.044081228330856856,7.519107602464061e-06,0.2627879734478719,5537976.0,0.00032635102133832873,115.0,0.4214772016614959,0.4214772016614959,
2410,0.0512630014858841,2.0825042020004427e-05,0.26328486666231987,5798282.0,0.000382376860961445,115.0,0.4330281580715289,0.4330281580715289,
2411,0.0079247152055473,7.174957714335849e-06,0.2603145951521403,1837742.0,0.00028628003765684344,16.0,0.3404877300082553,0.3404877300082553,
2412,0.007677067855373947,8.879712291111777e-06,0.26029781473602787,1789980.0,0.0003012822887272392,14.0,0.3381009344009399,0.3381009344009399,
2413,0.004210004952947003,1.894069786652472e-05,0.2779077770130764,972288.0,9.987355035697874e-05,16.0,0.33951923478958096,0.33951923478958096,2338.9
2414,0.045319465081723624,8.140215083049222e-06,0.26287351083913807,5546632.0,0.0003337430056750094,115.0,0.424160000223876,0.424160000223876,
2415,0.010153541357107478,1.1241766534766632e-06,0.26046571631297166,2267080.0,0.0001589227197813027,36.0,0.3499964526313067,0.3499964526313067,
2416,0.009162951956414065,3.2588974771562876e-06,0.2603985296962662,2088072.0,0.00019020895952435516,23.0,0.34288079665350557,0.34288079665350557,
2417,0.01733531451213472,0.00015833911217891098,0.2856738592147152,3842196.0,0.0002534614993102761,51.0,0.3749030943730895,0.3749030943730895,
2418,0.028974739970282316,1.1100376308989708e-06,0.26174888183055683,4689532.0,0.0002240536597759464,111.0,0.3900728047479719,0.3900728047479719,
2419,0.02699356116889549,0.000222165972189895,0.2804945818282856,5833188.0,0.0003744731365400381,70.0,0.39203493685980373,0.39203493685980373,
2420,0.020059435364041603,7.80281447071091e-06,0.27929174159634806,4153280.0,0.0002498809853902925,70.0,0.36950294554397595,0.36950294554397595,
2421,0.001981178801386825,8.485975585991375e-07,0.2599124613800206,422191.0,0.00017839981965875714,4.0,0.24450125513247745,0.24450125513247745,
2422,0.0012382367508667657,3.067220091322184e-08,0.25986228200012873,240900.0,8.88158297633606e-05,4.0,0.2110768927114532,0.2110768927114532,
2423,0.04086181277860327,4.254699369632249e-06,0.26256583653033355,5413640.0,0.00030296378300962367,115.0,0.41246146483810425,0.41246146483810425,
2424,0.0027241208519068845,3.8065066643776843e-07,0.2599626601429215,600410.0,0.00012158097377222283,11.0,0.33541115744269506,0.33541115744269506,1477.2
2425,0.008915304606240713,6.859789721100987e-06,0.2603817384575703,2036125.0,0.00019163351403459535,23.0,0.3434038670019918,0.3434038670019918,
2426,0.004457652303120356,2.1903443388176952e-06,0.2600798660311735,1013081.0,0.0001690987620421977,13.0,0.3355844093774308,0.3355844093774308,
2427,0.006191183754333828,1.1977182864252525e-06,0.26019717765319933,1368408.0,9.241896611945719e-05,23.0,0.3411416805337495,0.3411416805337495,
2428,0.04730064388311045,1.3973558852207656e-05,0.26301048654986,5685370.0,0.00035326153161735084,115.0,0.426719471099318,0.426719471099318,
2429,0.02129767211490837,1.2199514297778767e-05,0.2612239617026782,3990835.0,0.00019668042755326725,70.0,0.3766101077721846,0.3766101077721846,
2430,0.036156513125309556,4.815758153909195e-06,0.26224184959085595,5197090.0,0.00027527638397706745,115.0,0.4029585045415349,0.4029585045415349,
2431,0.0012382367508667657,0.0,0.25986228200012873,240912.0,8.969238378104756e-05,5.0,0.2058224068751895,0.2058224068751895,
2432,0.006934125804853888,2.3069123906874076e-06,0.26024748646558393,1563705.0,0.00012794136909096836,25.0,0.3420506534110972,0.3420506534110972,
2433,0.03640416047548291,8.22932515978524e-06,0.26225888160031174,5162560.0,0.0002787318726693449,115.0,0.40473476038652423,0.40473476038652423,
2434,0.022535908865775136,1.2814025162363332e-05,0.2613084837895554,4637430.0,0.0003004069213318599,58.0,0.3643130274628984,0.3643130274628984,
2435,0.006686478454680535,3.995361331940395e-07,0.26023071470000647,1535430.0,0.00015939548667017305,26.0,0.337958064367561,0.337958064367561,
2436,0.023278850916295196,4.159166951375643e-05,0.28701400241666075,5124114.0,0.0002927416131371267,70.0,0.3909812052738682,0.3909812052738682,
2437,0.0012382367508667657,8.179253576859156e-08,0.25986228200012873,241300.0,0.00012028804858159203,4.0,0.18488306744765767,0.18488306744765767,
2438,0.016840019811788013,8.841403041312399e-06,0.2609201344016542,3618603.0,0.00024002947734229484,46.0,0.36194378872610583,0.36194378872610583,
2439,0.0024764735017335313,3.476182770165141e-07,0.2599459250675937,541620.0,0.000153906941071441,7.0,0.33316262542939484,0.33316262542939484,
2440,0.008420009905894007,4.855071154767363e-06,0.26034816247582204,1944954.0,0.0002813256451661121,16.0,0.3421997139757504,0.3421997139757504,2590.1
2441,0.0009905894006934125,0.0,0.25984555984555985,180711.0,7.600293360776142e-05,4.0,0.17787002770749588,0.17787002770749588,
2442,0.0007429420505200594,1.4605809958677066e-09,0.25982883984299593,120166.0,4.5142589032882416e-05,3.0,0.14098460714997002,0.14098460714997002,
2443,0.005695889053987122,6.77279282691196e-06,0.26016364924940405,1284690.0,0.0001407531442919865,17.0,0.3402279595966355,0.3402279595966355,
2444,0.00396235760277365,1.0760895074655927e-07,0.2600463678516229,901200.0,0.00017153772599041037,13.0,0.33488787673086723,0.33488787673086723,
2445,0.01733531451213472,4.0545593657963526e-05,0.2856738592147152,3777405.0,0.00022958327423750524,62.0,0.3778254302786862,0.3778254302786862,
2446,0.039871223377909853,3.7016795467489916e-06,0.26249756224403564,5383680.0,0.0002962921673865453,115.0,0.41771390103364536,0.41771390103364536,2855.5
2447,0.012134720158494303,4.8200870389888316e-05,0.266481884775292,2830368.0,0.0002564693732773025,33.0,0.34988314698021117,0.34988314698021117,
2448,0.008172362555720653,5.557377567697756e-06,0.26033137773193216,1893376.0,0.0002959220292410302,16.0,0.3393242076297218,0.3393242076297218,
2449,0.011391778107974244,5.486938546598669e-06,0.2605497483546264,2466765.0,0.00013934689641913512,34.0,0.3529664569354891,0.3529664569354891,
2450,0.0029717682020802376,5.798506553594795e-07,0.25997939737316506,661474.0,0.00016756410372766956,7.0,0.33663697193391307,0.33663697193391307,
2451,0.02699356116889549,0.000174558120541071,0.28732033584744554,5810616.0,0.0003373923189983187,70.0,0.3911733397038605,0.3911733397038605,
2452,0.0024764735017335313,2.34770293386569e-07,0.2599459250675937,539118.0,8.066458097609621e-05,9.0,0.33131698239305307,0.33131698239305307,
2453,0.003467062902426944,1.929131854561383e-06,0.26001287830006437,776113.0,0.00012691791447461207,10.0,0.3336505216056433,0.3336505216056433,
2454,0.00396235760277365,5.819336630330428e-07,0.2600463678516229,878085.0,7.692608964579464e-05,15.0,0.3366717286550293,0.3366717286550293,
2455,0.00396235760277365,1.629558067980102e-06,0.2600463678516229,899235.0,0.0001668892333138324,12.0,0.33335120753108455,0.33335120753108455,
2456,0.001981178801386825,8.004514977717165e-07,0.2599124613800206,421134.0,0.0001358821063350447,5.0,0.2696308137710787,0.2696308137710787,
2457,0.00024764735017335313,0.0,0.2597954062922216,0.0,4.152690288358557e-05,1.0,0.08629709606249059,0.08629709606249059,
2458,0.02451708766716196,0.00010396520997988489,0.2864236061852745,5096784.0,0.0003088354830365273,68.0,0.3785404708219219,0.3785404708219219,2931.0
2459,0.011391778107974244,6.064341449076047e-05,0.2664291369754553,2656800.0,0.000238460498361782,33.0,0.3453239958211466,0.3453239958211466,
2460,0.04185240217929668,5.023269605606983e-06,0.2626341463414634,5448912.0,0.0003106959198949326,115.0,0.4231036087460813,0.4231036087460813,
2461,0.03070827142149579,0.0001402502291490917,0.28762732388346746,6412359.0,0.00038247431151423026,70.0,0.39708932422857063,0.39708932422857063,
2462,0.0237741456166419,1.2623445922610717e-05,0.2613930605903677,4219045.0,0.0002042808032957444,88.0,0.3842829199682936,0.3842829199682936,
2463,0.031203566121842496,7.067414266224978e-05,0.2876683051934174,6472500.0,0.0003806469192338291,70.0,0.3910973436113203,0.3910973436113203,
2464,0.05002476473501733,8.217091110782286e-06,0.2631990614000782,5640462.0,0.000363879471371796,115.0,0.43278611055829863,0.43278611055829863,2890.6
2465,0.014858841010401188,5.016047404616431e-06,0.27873265686477533,3217801.0,0.00019786843833015334,57.0,0.35684099657747137,0.35684099657747137,
2466,0.0027241208519068845,2.767915542541529e-07,0.2599626601429215,601090.0,0.00012365277975258192,10.0,0.3322676602937968,0.3322676602937968,
2467,0.032194155522535906,1.805283577958442e-06,0.26196963799143635,4942893.0,0.00024597520436364873,115.0,0.3951210115241277,0.3951210115241277,
2468,0.043833580980683504,0.0012128795643890063,0.2810020876826722,6057568.0,0.00036634489702468874,115.0,0.42215805189143196,0.42215805189143196,
2469,0.033432392273402674,1.511645781761177e-06,0.2620546433902265,4934684.0,0.00025368562972877295,115.0,0.39964969599508515,0.39964969599508515,
2470,0.00024764735017335313,0.0,0.2597954062922216,0.0,4.152690288358557e-05,1.0,0.0831015369496268,0.0831015369496268,
2471,0.03268945022288261,0.0001295092801697761,0.28779131922172335,6688991.0,0.0003965699691539874,70.0,0.39653715802978007,0.39653715802978007,
2472,0.01906884596334819,0.00022167506062492994,0.2858154020385051,4137212.0,0.0002702562368638299,59.0,0.37327777310326504,0.37327777310326504,
2473,0.012134720158494303,6.249539447780907e-06,0.2606001936108422,2665536.0,0.00020006002917488045,38.0,0.34900539548127124,0.34900539548127124,
2474,0.0064388311045071814,4.503679117768295e-06,0.26021394509601753,1481800.0,0.00022756028969076234,16.0,0.3432342073285292,0.3432342073285292,
2475,0.024021792966815253,8.236641763710023e-05,0.2870752168349211,5277504.0,0.00030439252414591814,70.0,0.38849068413210686,0.38849068413210686,
2476,0.008915304606240713,2.206021749397759e-06,0.2603817384575703,1951985.0,0.00011555766337149732,29.0,0.3453264782757608,0.3453264782757608,
2477,0.027984150569588903,1.2688523003371227e-06,0.2616810316894563,4631312.0,0.00021817351371336313,108.0,0.38730563470072576,0.38730563470072576,2930.8
2478,0.02303120356612184,1.89921088360088e-05,0.2613423079412336,4360800.0,0.00022992283251657152,70.0,0.3740452688585557,0.3740452688585557,
2479,0.011391778107974244,4.6104655261009475e-07,0.2605497483546264,2518155.0,0.00016956177443929116,41.0,0.34829910418144405,0.34829910418144405,
2480,0.006686478454680535,3.0354249558890337e-06,0.26023071470000647,1530568.0,0.00015013875612433124,23.0,0.33838831477086234,0.33838831477086234,
2481,0.0007429420505200594,1.7526971950412477e-08,0.25982883984299593,120660.0,7.302683665282046e-05,3.0,0.14259826740003828,0.14259826740003828,
2482,0.0396235760277365,5.316910134912268e-06,0.2624804992199688,5327613.0,0.0002977140463359638,115.0,0.41664043072066514,0.41664043072066514,
2483,0.0007429420505200594,0.0,0.25982883984299593,120684.0,8.690287632186711e-05,3.0,0.11352441689248129,0.11352441689248129,
2484,0.031203566121842496,2.3402269132920173e-06,0.2619016733687897,4894000.0,0.00024059196410146605,113.0,0.39714477630574874,0.39714477630574874,
2485,0.03392768697374938,2.56334207035282e-06,0.26208866099824757,5063552.0,0.0002580354867818764,115.0,0.3994631560439844,0.3994631560439844,
2486,0.004457652303120356,1.24024082700877e-06,0.2600798660311735,1020748.0,0.00018617272419452937,13.0,0.33593911476878474,0.33593911476878474,
2487,0.002228826151560178,2.424564453140393e-07,0.25992919214676535,482280.0,0.00017038072886364604,6.0,0.3025805217634977,0.3025805217634977,
2488,0.009658246656760773,7.1796697134901074e-06,0.2604321186713963,2247396.0,0.00033876476177034534,16.0,0.343238296736683,0.343238296736683,
2489,0.02674591381872214,2.3330900876646205e-06,0.26159626846333245,4467892.0,0.00021367928997065462,102.0,0.38427258567345224,0.38427258567345224,
2490,0.003714710252600297,8.57414156610557e-07,0.260029621997553,839552.0,0.0001495257215400414,13.0,0.3396033062402448,0.3396033062402448,
2491,0.029965329370975728,0.00019151703771227215,0.28770929818311364,6311160.0,0.0003732007352106864,70.0,0.3963329592487076,0.3963329592487076,
2492,0.044081228330856856,5.161481668055142e-06,0.2627879734478719,5492133.0,0.0003239960549341499,115.0,0.4211726285544546,0.4211726285544546,
2493,0.0014858841010401188,3.395850815392418e-08,0.259879006307118,300210.0,6.044831499743256e-05,6.0,0.23542422363559098,0.23542422363559098,
2494,0.009658246656760773,4.1874741040209324e-05,0.266306139945921,2263812.0,0.00021657339801725578,31.0,0.3556845675172443,0.3556845675172443,
2495,0.0359088657751362,3.0509150278473864e-06,0.2622248197934931,5264928.0,0.0002705621975737643,115.0,0.40190349665472397,0.40190349665472397,
2496,0.005448241703813769,4.241646409288826e-08,0.27760208992162794,1241142.0,9.602616578875355e-05,22.0,0.34228734186282783,0.34228734186282783,
2497,0.006191183754333828,3.3196637924186826e-06,0.26019717765319933,1430136.0,0.0002290137812884162,15.0,0.3393234185332478,0.3393234185332478,
2498,0.023278850916295196,0.00023727133380168822,0.28701400241666075,5211069.0,0.00031684956679693546,70.0,0.3887400828080516,0.3887400828080516,
2499,0.02303120356612184,1.148600070500809e-05,0.2613423079412336,4245800.0,0.00021310626662533465,82.0,0.37391081415188754,0.37391081415188754,
2500,0.04482417038137692,5.508038768576057e-06,0.2628392892013279,5590980.0,0.00032817168957892753,115.0,0.42167323934753653,0.42167323934753653,
2501,0.018821198613174838,0.00014091281293992117,0.27863648909743305,4039950.0,0.0002508303383594226,49.0,0.3618989475296486,0.3618989475296486,
2502,0.010648836057454186,5.840555545481274e-05,0.2851292190368592,2474430.0,0.00016833306144493397,33.0,0.3535670052169374,0.3535670052169374,
2503,0.00396235760277365,1.5818931323375972e-07,0.2600463678516229,896760.0,0.0001552185193467338,15.0,0.334877127184701,0.334877127184701,
2504,0.037394749876176324,3.876974084766275e-06,0.2623270317676866,5311950.0,0.00028008841292183887,115.0,0.4061266870515088,0.4061266870515088,
2505,0.0012382367508667657,0.0,0.25986228200012873,240900.0,7.499699360052041e-05,5.0,0.20416696084994979,0.20416696084994979,
2506,0.03070827142149579,7.79065698738438e-06,0.26186770428015566,4876950.0,0.00024408503616806936,109.0,0.3926601968014206,0.3926601968014206,
2507,0.04977711738484398,1.2895423911585726e-05,0.2631819070585935,5671200.0,0.0003668342796789419,115.0,0.43130237879708166,0.43130237879708166,
2508,0.024269440316988605,7.932717076741427e-05,0.2872385830132309,5298722.0,0.00030518508734055696,70.0,0.38281271331074607,0.38281271331074607,
2509,0.03318474492322932,0.00020090214995235043,0.28111946532999166,6828619.0,0.0004164805140554016,70.0,0.3922680221500735,0.3922680221500735,
2510,0.03417533432392273,0.00024411496000384338,0.28805821087173633,6981794.0,0.00042249941024736875,70.0,0.40531934074099474,0.40531934074099474,
2511,0.03467062902426944,0.00022726602887492882,0.2879555016758183,7069818.0,0.00042200551567794754,70.0,0.3995131169795729,0.3995131169795729,
2512,0.026002971768202078,0.00044062998328727837,0.28055304661988467,5507112.0,0.00031885156956978423,70.0,0.3807358777294185,0.3807358777294185,
2513,0.003714710252600297,3.739658123566156e-07,0.260029621997553,841246.0,0.00015825602675929789,13.0,0.3329594157662087,0.3329594157662087,
2514,0.002228826151560178,1.7330111033578136e-07,0.25992919214676535,478976.0,8.50465838041567e-05,8.0,0.33114431478474565,0.33114431478474565,
2515,0.0032194155522535907,7.104305617683218e-07,0.25999613675874056,721608.0,0.00014265745888127843,12.0,0.3369281764037865,0.3369281764037865,
2516,0.021792966815255076,1.7850011788320486e-05,0.27942702927133073,4529307.0,0.0002787503948934781,70.0,0.3684835890271766,0.3684835890271766,
2517,0.0014858841010401188,0.0,0.259879006307118,300115.0,6.954863668382893e-05,6.0,0.23719206724718697,0.23719206724718697,
2518,0.01188707280832095,7.1792482175143605e-06,0.2605833763551884,2584013.0,0.000172219691890641,42.0,0.35123980276061906,0.35123980276061906,
2519,0.00866765725606736,1.9732396805858325e-06,0.2782524807056229,1974040.0,0.0001341341814800877,33.0,0.34688106600104746,0.34688106600104746,
2520,0.04086181277860327,6.780524627022979e-06,0.26256583653033355,5434632.0,0.00030470921768398175,115.0,0.41269352709473095,0.41269352709473095,
2521,0.034918276374442794,4.9975895494544445e-06,0.26215672271635393,5100760.0,0.00026629297731162264,115.0,0.4031882203751655,0.4031882203751655,
2522,0.003467062902426944,3.974458820936644e-07,0.26001287830006437,765401.0,7.851016136549707e-05,14.0,0.33259608027174936,0.33259608027174936,
2523,0.004210004952947003,1.9057774635800297e-06,0.2600631158626908,957696.0,0.00015869419304618385,14.0,0.33783674781348705,0.33783674781348705,
2524,0.0032194155522535907,3.366062157153633e-07,0.25999613675874056,700428.0,6.326383918211022e-05,13.0,0.339468157267743,0.339468157267743,
2525,0.00866765725606736,2.4129972755555062e-06,0.2603649493842285,1962480.0,0.00017559859957666843,23.0,0.3440048216714176,0.3440048216714176,
2526,0.04730064388311045,5.2843468187100493e-05,0.26301048654986,5863020.0,0.0003782437940832843,115.0,0.4230708329978117,0.4230708329978117,
2527,0.0009905894006934125,1.2268880365288735e-07,0.25984555984555985,180960.0,9.631010156576722e-05,3.0,0.17533923081803174,0.17533923081803174,
2528,0.001733531451213472,7.974772237437679e-08,0.25989573276694344,361284.0,0.00011848061564938712,6.0,0.2685152288174507,0.2685152288174507,
2529,0.008915304606240713,0.00010528986196213227,0.2858356338925462,2205630.0,0.00015588884250341208,27.0,0.3526509687127247,0.3526509687127247,
2530,0.007181773155027241,2.119955349450749e-05,0.2777357452369489,1631756.0,0.00011770912697292745,26.0,0.34306170941519454,0.34306170941519454,
2531,0.005695889053987122,2.6898029234752174e-06,0.26016364924940405,1291532.0,0.00012159330886067317,19.0,0.33771155837158356,0.33771155837158356,
2532,0.02625061911837543,1.064377528747195e-06,0.2615623785464438,4405275.0,0.00020701980310587742,102.0,0.387052091058781,0.387052091058781,
2533,0.02451708766716196,8.586738880894048e-05,0.2864236061852745,5017992.0,0.0003044388258330857,70.0,0.3812290789740502,0.3812290789740502,
2534,0.004457652303120356,1.5867105562421703e-06,0.2600798660311735,1014577.0,0.0001729951901056885,15.0,0.33418449570144726,0.33418449570144726,
2535,0.0027241208519068845,1.0694374051743346e-06,0.2599626601429215,602170.0,0.00019265257901193773,6.0,0.3364505699481746,0.3364505699481746,
2536,0.015601783060921248,5.6675784993249885e-06,0.26083586331632325,3117422.0,0.00014545488838724953,60.0,0.35885168873696677,0.35885168873696677,
2537,0.02352649826646855,9.026564558405792e-06,0.2613761408505405,4751512.0,0.0003055979843883915,61.0,0.36759348704712846,0.36759348704712846,
2538,0.013868251609707775,6.557567985250183e-05,0.26660504423610193,3221460.0,0.00028766519291625886,33.0,0.3535975103943277,0.3535975103943277,
2539,0.03467062902426944,2.2745646746918084e-06,0.262139703972994,5097269.0,0.0002618562367400157,115.0,0.40051210308447205,0.40051210308447205,
2540,0.007677067855373947,1.107509017045562e-05,0.26029781473602787,1777350.0,0.0002507680476895441,16.0,0.3436439201346903,0.3436439201346903,
2541,0.0004952947003467063,0.0,0.25981212199202164,60341.0,5.605737002748922e-05,2.0,0.11348478021783118,0.11348478021783118,
2542,0.04853888063397721,0.0013570237177650823,0.28096298357918176,6030570.0,0.0003699986694375626,115.0,0.4307112758798981,0.4307112758798981,
2543,0.07280832095096582,0.007604626657378419,0.29129995671620257,7637924.0,0.0006731141618825244,115.0,0.48202392294617424,0.48202392294617424,
2544,0.007429420505200594,1.5577040128576484e-05,0.27815664393469725,1698733.0,0.00012386932819136967,28.0,0.3501228127455034,0.3501228127455034,
2545,0.002228826151560178,5.496653147782136e-07,0.25992919214676535,479424.0,7.154555070027437e-05,9.0,0.3323632978114305,0.3323632978114305,
